GeneID,Symbol,Entry,Entry Name,Gene Name
3784,KCNQ1,P51787,KCNQ1_HUMAN,KVLQT1
1182,CLCN3,P51790,CLCN3_HUMAN,CLCN3
1183,CLCN4,P51793,CLCN4_HUMAN,CLCN4
1186,CLCN7,P51798,CLCN7_HUMAN,CLCN7
6845,VAMP7,P51809,VAMP7_HUMAN,VAMP7
6845,VAMP7,P51809,VAMP7_HUMAN,SYBL1
4935,GPR143,P51810,GP143_HUMAN,GPR143
4935,GPR143,P51810,GP143_HUMAN,OA1
1075,CTSC,P53634,CATC_HUMAN,CTSC
1075,CTSC,P53634,CATC_HUMAN,CPPI
11145,PLAAT3,P53816,PLAT3_HUMAN,PLAAT3
11145,PLAAT3,P53816,PLAT3_HUMAN,HRASLS3
11145,PLAAT3,P53816,PLAT3_HUMAN,HREV107
11145,PLAAT3,P53816,PLAT3_HUMAN,PLA2G16
4287,ATXN3,P54252,ATX3_HUMAN,ATXN3
4287,ATXN3,P54252,ATX3_HUMAN,ATX3
4287,ATXN3,P54252,ATX3_HUMAN,MJD
4287,ATXN3,P54252,ATX3_HUMAN,MJD1
4287,ATXN3,P54252,ATX3_HUMAN,SCA3
9001,HAP1,P54257,HAP1_HUMAN,HAP1
9001,HAP1,P54257,HAP1_HUMAN,HAP2
9001,HAP1,P54257,HAP1_HUMAN,HLP1
4669,NAGLU,P54802,ANAG_HUMAN,NAGLU
4669,NAGLU,P54802,ANAG_HUMAN,UFHSD1
2581,GALC,P54803,GALC_HUMAN,GALC
7415,VCP,P55072,TERA_HUMAN,VCP
7415,VCP,P55072,TERA_HUMAN,HEL-220
7415,VCP,P55072,TERA_HUMAN,HEL-S-70
6396,SEC13,P55735,SEC13_HUMAN,SEC13
6396,SEC13,P55735,SEC13_HUMAN,D3S1231E
6396,SEC13,P55735,SEC13_HUMAN,SEC13A
6396,SEC13,P55735,SEC13_HUMAN,SEC13L1
6396,SEC13,P55735,SEC13_HUMAN,SEC13R
1521,CTSW,P56202,CATW_HUMAN,CTSW
8905,AP1S2,P56377,AP1S2_HUMAN,AP1S2
8905,AP1S2,P56377,AP1S2_HUMAN,DC22
23621,BACE1,P56817,BACE1_HUMAN,BACE1
23621,BACE1,P56817,BACE1_HUMAN,BACE
23621,BACE1,P56817,BACE1_HUMAN,KIAA1149
55014,STX17,P56962,STX17_HUMAN,STX17
23682,RAB38,P57729,RAB38_HUMAN,RAB38
64089,SNX16,P57768,SNX16_HUMAN,SNX16
100127206,MINAR2,P59773,MNARL_HUMAN,MINAR2
100127206,MINAR2,P59773,MNARL_HUMAN,KIAA1024L
975,CD81,P60033,CD81_HUMAN,CD81
975,CD81,P60033,CD81_HUMAN,TAPA1
975,CD81,P60033,CD81_HUMAN,TSPAN28
4218,RAB8A,P61006,RAB8A_HUMAN,RAB8A
4218,RAB8A,P61006,RAB8A_HUMAN,MEL
4218,RAB8A,P61006,RAB8A_HUMAN,RAB8
10890,RAB10,P61026,RAB10_HUMAN,RAB10
7852,CXCR4,P61073,CXCR4_HUMAN,CXCR4
51552,RAB14,P61106,RAB14_HUMAN,RAB14
9114,ATP6V0D1,P61421,VA0D1_HUMAN,ATP6V0D1
9114,ATP6V0D1,P61421,VA0D1_HUMAN,ATP6D
9114,ATP6V0D1,P61421,VA0D1_HUMAN,VPATPD
10577,NPC2,P61916,NPC2_HUMAN,NPC2
10577,NPC2,P61916,NPC2_HUMAN,HE1
1174,AP1S1,P61966,AP1S1_HUMAN,AP1S1
1174,AP1S1,P61966,AP1S1_HUMAN,AP19
1174,AP1S1,P61966,AP1S1_HUMAN,CLAPS1
388,RHOB,P62745,RHOB_HUMAN,RHOB
388,RHOB,P62745,RHOB_HUMAN,ARH6
388,RHOB,P62745,RHOB_HUMAN,ARHB
6844,VAMP2,P63027,VAMP2_HUMAN,VAMP2
6844,VAMP2,P63027,VAMP2_HUMAN,SYB2
5515,PPP2CA,P67775,PP2AA_HUMAN,PPP2CA
8396,PIP4K2B,P78356,PI42B_HUMAN,PIP4K2B
8396,PIP4K2B,P78356,PI42B_HUMAN,PIP5K2B
2647,BLOC1S1,P78537,BL1S1_HUMAN,BLOC1S1
2647,BLOC1S1,P78537,BL1S1_HUMAN,BLOS1
2647,BLOC1S1,P78537,BL1S1_HUMAN,GCN5L1
2647,BLOC1S1,P78537,BL1S1_HUMAN,RT14
3125,HLA-DRB3,P79483,DRB3_HUMAN,HLA-DRB3
375,ARF1,P84077,ARF1_HUMAN,ARF1
4036,LRP2,P98164,LRP2_HUMAN,LRP2
4693,NDP,Q00604,NDP_HUMAN,NDP
4693,NDP,Q00604,NDP_HUMAN,EVR2
1213,CLTC,Q00610,CLH1_HUMAN,CLTC
1213,CLTC,Q00610,CLH1_HUMAN,CLH17
1213,CLTC,Q00610,CLH1_HUMAN,CLTCL2
1213,CLTC,Q00610,CLH1_HUMAN,KIAA0034
7073,TIAL1,Q01085,TIAR_HUMAN,TIAL1
287,ANK2,Q01484,ANK2_HUMAN,ANK2
287,ANK2,Q01484,ANK2_HUMAN,ANKB
10410,IFITM3,Q01628,IFM3_HUMAN,IFITM3
10581,IFITM2,Q01629,IFM2_HUMAN,IFITM2
8140,SLC7A5,Q01650,LAT1_HUMAN,SLC7A5
8140,SLC7A5,Q01650,LAT1_HUMAN,CD98LC
8140,SLC7A5,Q01650,LAT1_HUMAN,LAT1
8140,SLC7A5,Q01650,LAT1_HUMAN,MPE16
4952,OCRL,Q01968,OCRL_HUMAN,OCRL
4952,OCRL,Q01968,OCRL_HUMAN,OCRL1
27163,NAAA,Q02083,NAAA_HUMAN,NAAA
27163,NAAA,Q02083,NAAA_HUMAN,ASAHL
27163,NAAA,Q02083,NAAA_HUMAN,PLT
5604,MAP2K1,Q02750,MP2K1_HUMAN,MAP2K1
5604,MAP2K1,Q02750,MP2K1_HUMAN,MEK1
5604,MAP2K1,Q02750,MP2K1_HUMAN,PRKMK1
8763,CD164,Q04900,MUC24_HUMAN,CD164
5590,PRKCZ,Q05513,KPCZ_HUMAN,PRKCZ
5590,PRKCZ,Q05513,KPCZ_HUMAN,PKC2
3831,KLC1,Q07866,KLC1_HUMAN,KLC1
3831,KLC1,Q07866,KLC1_HUMAN,KLC
3831,KLC1,Q07866,KLC1_HUMAN,KNS2
10188,TNK2,Q07912,ACK1_HUMAN,TNK2
10188,TNK2,Q07912,ACK1_HUMAN,ACK1
389541,LAMTOR4,Q0VGL1,LTOR4_HUMAN,LAMTOR4
389541,LAMTOR4,Q0VGL1,LTOR4_HUMAN,C7orf59
162,AP1B1,Q10567,AP1B1_HUMAN,AP1B1
162,AP1B1,Q10567,AP1B1_HUMAN,ADTB1
162,AP1B1,Q10567,AP1B1_HUMAN,BAM22
162,AP1B1,Q10567,AP1B1_HUMAN,CLAPB2
9897,WASHC5,Q12768,WASC5_HUMAN,WASHC5
9897,WASHC5,Q12768,WASC5_HUMAN,KIAA0196
3373,HYAL1,Q12794,HYAL1_HUMAN,HYAL1
3373,HYAL1,Q12794,HYAL1_HUMAN,LUCA1
3798,KIF5A,Q12840,KIF5A_HUMAN,KIF5A
3798,KIF5A,Q12840,KIF5A_HUMAN,NKHC1
8692,HYAL2,Q12891,HYAL2_HUMAN,HYAL2
8692,HYAL2,Q12891,HYAL2_HUMAN,LUCA2
288,ANK3,Q12955,ANK3_HUMAN,ANK3
8131,NPRL3,Q12980,NPRL3_HUMAN,NPRL3
8131,NPRL3,Q12980,NPRL3_HUMAN,C16orf35
8131,NPRL3,Q12980,NPRL3_HUMAN,CGTHBA
8131,NPRL3,Q12980,NPRL3_HUMAN,MARE
7375,USP4,Q13107,UBP4_HUMAN,USP4
7375,USP4,Q13107,UBP4_HUMAN,UNP
7375,USP4,Q13107,UBP4_HUMAN,UNPH
2904,GRIN2B,Q13224,NMDE2_HUMAN,GRIN2B
2904,GRIN2B,Q13224,NMDE2_HUMAN,NMDAR2B
1118,CHIT1,Q13231,CHIT1_HUMAN,CHIT1
1201,CLN3,Q13286,CLN3_HUMAN,CLN3
1201,CLN3,Q13286,CLN3_HUMAN,BTS
8120,AP3B2,Q13367,AP3B2_HUMAN,AP3B2
4647,MYO7A,Q13402,MYO7A_HUMAN,MYO7A
4647,MYO7A,Q13402,MYO7A_HUMAN,USH1B
4534,MTM1,Q13496,MTM1_HUMAN,MTM1
4534,MTM1,Q13496,MTM1_HUMAN,CG2
8878,SQSTM1,Q13501,SQSTM_HUMAN,SQSTM1
8878,SQSTM1,Q13501,SQSTM_HUMAN,ORCA
8878,SQSTM1,Q13501,SQSTM_HUMAN,OSIL
427,ASAH1,Q13510,ASAH1_HUMAN,ASAH1
427,ASAH1,Q13510,ASAH1_HUMAN,ASAH
427,ASAH1,Q13510,ASAH1_HUMAN,HSD-33
427,ASAH1,Q13510,ASAH1_HUMAN,HSD33
7805,LAPTM5,Q13571,LAPM5_HUMAN,LAPTM5
7805,LAPTM5,Q13571,LAPM5_HUMAN,KIAA0085
6642,SNX1,Q13596,SNX1_HUMAN,SNX1
8031,NCOA4,Q13772,NCOA4_HUMAN,NCOA4
8031,NCOA4,Q13772,NCOA4_HUMAN,ARA70
8031,NCOA4,Q13772,NCOA4_HUMAN,ELE1
8031,NCOA4,Q13772,NCOA4_HUMAN,RFG
950,SCARB2,Q14108,SCRB2_HUMAN,SCARB2
950,SCARB2,Q14108,SCRB2_HUMAN,CD36L2
950,SCARB2,Q14108,SCRB2_HUMAN,LIMP2
950,SCARB2,Q14108,SCRB2_HUMAN,LIMPII
5137,PDE1C,Q14123,PDE1C_HUMAN,PDE1C
23650,TRIM29,Q14134,TRI29_HUMAN,TRIM29
23650,TRIM29,Q14134,TRI29_HUMAN,ATDC
8448,DOC2A,Q14183,DOC2A_HUMAN,DOC2A
2318,FLNC,Q14315,FLNC_HUMAN,FLNC
2318,FLNC,Q14315,FLNC_HUMAN,ABPL
2318,FLNC,Q14315,FLNC_HUMAN,FLN2
8678,BECN1,Q14457,BECN1_HUMAN,BECN1
8678,BECN1,Q14457,BECN1_HUMAN,GT197
4077,NBR1,Q14596,NBR1_HUMAN,NBR1
4077,NBR1,Q14596,NBR1_HUMAN,1A13B
4077,NBR1,Q14596,NBR1_HUMAN,KIAA0049
4077,NBR1,Q14596,NBR1_HUMAN,M17S2
4077,NBR1,Q14596,NBR1_HUMAN,MIG19
8720,MBTPS1,Q14703,MBTP1_HUMAN,MBTPS1
8720,MBTPS1,Q14703,MBTP1_HUMAN,KIAA0091
8720,MBTPS1,Q14703,MBTP1_HUMAN,S1P
8720,MBTPS1,Q14703,MBTP1_HUMAN,SKI1
54734,RAB39A,Q14964,RB39A_HUMAN,RAB39A
54734,RAB39A,Q14964,RB39A_HUMAN,RAB39
23516,SLC39A14,Q15043,S39AE_HUMAN,SLC39A14
23516,SLC39A14,Q15043,S39AE_HUMAN,KIAA0062
23516,SLC39A14,Q15043,S39AE_HUMAN,ZIP14
23209,MLC1,Q15049,MLC1_HUMAN,MLC1
23209,MLC1,Q15049,MLC1_HUMAN,KIAA0027
23209,MLC1,Q15049,MLC1_HUMAN,WKL1
6009,RHEB,Q15382,RHEB_HUMAN,RHEB
6009,RHEB,Q15382,RHEB_HUMAN,RHEB2
23531,MMD,Q15546,PAQRB_HUMAN,MMD
23531,MMD,Q15546,PAQRB_HUMAN,PAQR11
9322,TRIP10,Q15642,CIP4_HUMAN,TRIP10
9322,TRIP10,Q15642,CIP4_HUMAN,CIP4
9322,TRIP10,Q15642,CIP4_HUMAN,STOT
9322,TRIP10,Q15642,CIP4_HUMAN,STP
10203,CALCRL,Q16602,CALRL_HUMAN,CALCRL
10203,CALCRL,Q16602,CALRL_HUMAN,CGRPR
4818,NKG7,Q16617,NKG7_HUMAN,NKG7
4818,NKG7,Q16617,NKG7_HUMAN,GIG1
23274,CLEC16A,Q2KHT3,CL16A_HUMAN,CLEC16A
23274,CLEC16A,Q2KHT3,CL16A_HUMAN,KIAA0350
3127,HLA-DRB5,Q30154,DRB5_HUMAN,HLA-DRB5
123745,PLA2G4E,Q3MJ16,PA24E_HUMAN,PLA2G4E
79158,GNPTAB,Q3T906,GNPTA_HUMAN,GNPTAB
79158,GNPTAB,Q3T906,GNPTA_HUMAN,GNPTA
79158,GNPTAB,Q3T906,GNPTA_HUMAN,KIAA1208
203547,VMA21,Q3ZAQ7,VMA21_HUMAN,VMA21
203547,VMA21,Q3ZAQ7,VMA21_HUMAN,MEAX
203547,VMA21,Q3ZAQ7,VMA21_HUMAN,XMEA
84861,KLHL22,Q53GT1,KLH22_HUMAN,KLHL22
124997,WDR81,Q562E7,WDR81_HUMAN,WDR81
27346,TMEM97,Q5BJF2,SGMR2_HUMAN,TMEM97
27346,TMEM97,Q5BJF2,SGMR2_HUMAN,MAC30
27346,TMEM97,Q5BJF2,SGMR2_HUMAN,S2R
9737,GPRASP1,Q5JY77,GASP1_HUMAN,GPRASP1
9737,GPRASP1,Q5JY77,GASP1_HUMAN,GASP
9737,GPRASP1,Q5JY77,GASP1_HUMAN,KIAA0443
56270,WDR45B,Q5MNZ6,WIPI3_HUMAN,WDR45B
56270,WDR45B,Q5MNZ6,WIPI3_HUMAN,WDR45L
56270,WDR45B,Q5MNZ6,WIPI3_HUMAN,WIPI3
338557,FFAR4,Q5NUL3,FFAR4_HUMAN,FFAR4
338557,FFAR4,Q5NUL3,FFAR4_HUMAN,GPR120
338557,FFAR4,Q5NUL3,FFAR4_HUMAN,GPR129
338557,FFAR4,Q5NUL3,FFAR4_HUMAN,O3FAR1
338557,FFAR4,Q5NUL3,FFAR4_HUMAN,PGR4
120892,LRRK2,Q5S007,LRRK2_HUMAN,LRRK2
120892,LRRK2,Q5S007,LRRK2_HUMAN,PARK8
134829,CLVS2,Q5SYC1,CLVS2_HUMAN,CLVS2
134829,CLVS2,Q5SYC1,CLVS2_HUMAN,C6orf212
134829,CLVS2,Q5SYC1,CLVS2_HUMAN,C6orf213
134829,CLVS2,Q5SYC1,CLVS2_HUMAN,RLBP1L2
23334,SZT2,Q5T011,SZT2_HUMAN,SZT2
23334,SZT2,Q5T011,SZT2_HUMAN,C1orf84
23334,SZT2,Q5T011,SZT2_HUMAN,KIAA0467
220972,MARCHF8,Q5T0T0,MARH8_HUMAN,MARCHF8
220972,MARCHF8,Q5T0T0,MARH8_HUMAN,8-Mar
220972,MARCHF8,Q5T0T0,MARH8_HUMAN,MIR
220972,MARCHF8,Q5T0T0,MARH8_HUMAN,RNF178
23352,UBR4,Q5T4S7,UBR4_HUMAN,UBR4
23352,UBR4,Q5T4S7,UBR4_HUMAN,KIAA0462
23352,UBR4,Q5T4S7,UBR4_HUMAN,KIAA1307
23352,UBR4,Q5T4S7,UBR4_HUMAN,RBAF600
55275,VPS53,Q5VIR6,VPS53_HUMAN,VPS53
55275,VPS53,Q5VIR6,VPS53_HUMAN,PP13624
55432,YOD1,Q5VVQ6,OTU1_HUMAN,YOD1
55432,YOD1,Q5VVQ6,OTU1_HUMAN,DUBA8
55432,YOD1,Q5VVQ6,OTU1_HUMAN,HIN7
55432,YOD1,Q5VVQ6,OTU1_HUMAN,OTUD2
55432,YOD1,Q5VVQ6,OTU1_HUMAN,PRO0907
10325,RRAGB,Q5VZM2,RRAGB_HUMAN,RRAGB
55435,AP1AR,Q63HQ0,AP1AR_HUMAN,AP1AR
55435,AP1AR,Q63HQ0,AP1AR_HUMAN,C4orf16
55435,AP1AR,Q63HQ0,AP1AR_HUMAN,PRO0971
55054,ATG16L1,Q676U5,A16L1_HUMAN,ATG16L1
55054,ATG16L1,Q676U5,A16L1_HUMAN,APG16L
55054,ATG16L1,Q676U5,A16L1_HUMAN,UNQ9393/PRO34307
138050,HGSNAT,Q68CP4,HGNAT_HUMAN,HGSNAT
138050,HGSNAT,Q68CP4,HGNAT_HUMAN,TMEM76
23503,ZFYVE26,Q68DK2,ZFY26_HUMAN,ZFYVE26
23503,ZFYVE26,Q68DK2,ZFY26_HUMAN,KIAA0321
55004,LAMTOR1,Q6IAA8,LTOR1_HUMAN,LAMTOR1
55004,LAMTOR1,Q6IAA8,LTOR1_HUMAN,C11orf59
55004,LAMTOR1,Q6IAA8,LTOR1_HUMAN,PDRO
55004,LAMTOR1,Q6IAA8,LTOR1_HUMAN,PP7157
201475,RAB12,Q6IQ22,RAB12_HUMAN,RAB12
80131,LRRC8E,Q6NSJ5,LRC8E_HUMAN,LRRC8E
126321,MFSD12,Q6NUT3,MFS12_HUMAN,MFSD12
126321,MFSD12,Q6NUT3,MFS12_HUMAN,C19orf28
55652,SLC48A1,Q6P1K1,HRG1_HUMAN,SLC48A1
55652,SLC48A1,Q6P1K1,HRG1_HUMAN,HRG1
55681,SCYL2,Q6P3W7,SCYL2_HUMAN,SCYL2
55681,SCYL2,Q6P3W7,SCYL2_HUMAN,CVAK104
55681,SCYL2,Q6P3W7,SCYL2_HUMAN,KIAA1360
79887,PLBD1,Q6P4A8,PLBL1_HUMAN,PLBD1
84750,FUT10,Q6P4F1,OFUT3_HUMAN,FUT10
84750,FUT10,Q6P4F1,OFUT3_HUMAN,POFUT3
79626,TNFAIP8L2,Q6P589,TP8L2_HUMAN,TNFAIP8L2
57707,MEAK7,Q6P9B6,MEAK7_HUMAN,MEAK7
57707,MEAK7,Q6P9B6,MEAK7_HUMAN,KIAA1609
57707,MEAK7,Q6P9B6,MEAK7_HUMAN,TLDC1
79726,WDR59,Q6PJI9,WDR59_HUMAN,WDR59
79726,WDR59,Q6PJI9,WDR59_HUMAN,KIAA1923
79726,WDR59,Q6PJI9,WDR59_HUMAN,FP977
388552,BLOC1S3,Q6QNY0,BL1S3_HUMAN,BLOC1S3
388552,BLOC1S3,Q6QNY0,BL1S3_HUMAN,BLOS3
282991,BLOC1S2,Q6QNY1,BL1S2_HUMAN,BLOC1S2
282991,BLOC1S2,Q6QNY1,BL1S2_HUMAN,BLOS2
282991,BLOC1S2,Q6QNY1,BL1S2_HUMAN,CEAP
253260,RICTOR,Q6R327,RICTR_HUMAN,RICTOR
253260,RICTOR,Q6R327,RICTR_HUMAN,KIAA1999
51374,ATRAID,Q6UW56,ARAID_HUMAN,ATRAID
51374,ATRAID,Q6UW56,ARAID_HUMAN,3-Apr
51374,ATRAID,Q6UW56,ARAID_HUMAN,C2orf28
51374,ATRAID,Q6UW56,ARAID_HUMAN,HSPC013
51374,ATRAID,Q6UW56,ARAID_HUMAN,UNQ214/PRO240
153642,ARSK,Q6UWY0,ARSK_HUMAN,ARSK
153642,ARSK,Q6UWY0,ARSK_HUMAN,TSULF
153642,ARSK,Q6UWY0,ARSK_HUMAN,UNQ630/PRO1246
128338,DRAM2,Q6UX65,DRAM2_HUMAN,DRAM2
128338,DRAM2,Q6UX65,DRAM2_HUMAN,TMEM77
128338,DRAM2,Q6UX65,DRAM2_HUMAN,PSEC0031
128338,DRAM2,Q6UX65,DRAM2_HUMAN,UNQ154/PRO180
57535,ELAPOR1,Q6UXG2,ELAP1_HUMAN,ELAPOR1
57535,ELAPOR1,Q6UXG2,ELAP1_HUMAN,EIG121
57535,ELAPOR1,Q6UXG2,ELAP1_HUMAN,KIAA1324
57535,ELAPOR1,Q6UXG2,ELAP1_HUMAN,UNQ2426/PRO4985
120103,SLC36A4,Q6YBV0,S36A4_HUMAN,SLC36A4
120103,SLC36A4,Q6YBV0,S36A4_HUMAN,PAT4
54849,DEF8,Q6ZN54,DEFI8_HUMAN,DEF8
22863,ATG14,Q6ZNE5,BAKOR_HUMAN,ATG14
22863,ATG14,Q6ZNE5,BAKOR_HUMAN,ATG14L
22863,ATG14,Q6ZNE5,BAKOR_HUMAN,KIAA0831
285180,RUFY4,Q6ZNE9,RUFY4_HUMAN,RUFY4
54896,SLC66A1,Q6ZP29,LAAT1_HUMAN,SLC66A1
54896,SLC66A1,Q6ZP29,LAAT1_HUMAN,PQLC2
146691,TOM1L2,Q6ZVM7,TM1L2_HUMAN,TOM1L2
54832,VPS13C,Q709C8,VP13C_HUMAN,VPS13C
54832,VPS13C,Q709C8,VP13C_HUMAN,KIAA1421
201294,UNC13D,Q70J99,UN13D_HUMAN,UNC13D
22902,RUFY3,Q7L099,RUFY3_HUMAN,RUFY3
22902,RUFY3,Q7L099,RUFY3_HUMAN,KIAA0871
10670,RRAGA,Q7L523,RRAGA_HUMAN,RRAGA
57132,CHMP1B,Q7LBR1,CHM1B_HUMAN,CHMP1B
57132,CHMP1B,Q7LBR1,CHM1B_HUMAN,C18orf2
206358,SLC36A1,Q7Z2H8,S36A1_HUMAN,SLC36A1
206358,SLC36A1,Q7Z2H8,S36A1_HUMAN,PAT1
56829,ZC3HAV1,Q7Z2W4,ZCCHV_HUMAN,ZC3HAV1
56829,ZC3HAV1,Q7Z2W4,ZCCHV_HUMAN,ZC3HDC2
56829,ZC3HAV1,Q7Z2W4,ZCCHV_HUMAN,PRO1677
151556,GPR155,Q7Z3F1,LYCHS_HUMAN,GPR155
151556,GPR155,Q7Z3F1,LYCHS_HUMAN,PGR22
283537,SLC46A3,Q7Z3Q1,S46A3_HUMAN,SLC46A3
283537,SLC46A3,Q7Z3Q1,S46A3_HUMAN,FKSG16
9765,ZFYVE16,Q7Z3T8,ZFY16_HUMAN,ZFYVE16
9765,ZFYVE16,Q7Z3T8,ZFY16_HUMAN,KIAA0305
57506,MAVS,Q7Z434,MAVS_HUMAN,MAVS
57506,MAVS,Q7Z434,MAVS_HUMAN,IPS1
57506,MAVS,Q7Z434,MAVS_HUMAN,KIAA1271
57506,MAVS,Q7Z434,MAVS_HUMAN,VISA
55297,CCDC91,Q7Z6B0,CCD91_HUMAN,CCDC91
55297,CCDC91,Q7Z6B0,CCD91_HUMAN,GGABP
55297,CCDC91,Q7Z6B0,CCD91_HUMAN,HSD8
25851,TECPR1,Q7Z6L1,TCPR1_HUMAN,TECPR1
25851,TECPR1,Q7Z6L1,TCPR1_HUMAN,KIAA1358
157680,VPS13B,Q7Z7G8,VP13B_HUMAN,VPS13B
157680,VPS13B,Q7Z7G8,VP13B_HUMAN,CHS1
157680,VPS13B,Q7Z7G8,VP13B_HUMAN,COH1
157680,VPS13B,Q7Z7G8,VP13B_HUMAN,KIAA0532
90809,PIP4P1,Q86T03,PP4P1_HUMAN,PIP4P1
90809,PIP4P1,Q86T03,PP4P1_HUMAN,C14orf9
90809,PIP4P1,Q86T03,PP4P1_HUMAN,TMEM55B
115123,MARCHF3,Q86UD3,MARH3_HUMAN,MARCHF3
115123,MARCHF3,Q86UD3,MARH3_HUMAN,3-Mar
115123,MARCHF3,Q86UD3,MARH3_HUMAN,RNF173
55353,LAPTM4B,Q86VI4,LAP4B_HUMAN,LAPTM4B
55353,LAPTM4B,Q86VI4,LAP4B_HUMAN,PSEC0001
51028,VPS36,Q86VN1,VPS36_HUMAN,VPS36
51028,VPS36,Q86VN1,VPS36_HUMAN,C13orf9
51028,VPS36,Q86VN1,VPS36_HUMAN,EAP45
51028,VPS36,Q86VN1,VPS36_HUMAN,CGI-145
84376,HOOK3,Q86VS8,HOOK3_HUMAN,HOOK3
284129,SLC26A11,Q86WA9,S2611_HUMAN,SLC26A11
28962,OSTM1,Q86WC4,OSTM1_HUMAN,OSTM1
28962,OSTM1,Q86WC4,OSTM1_HUMAN,GL
28962,OSTM1,Q86WC4,OSTM1_HUMAN,HSPC019
28962,OSTM1,Q86WC4,OSTM1_HUMAN,UNQ6098/PRO21201
81846,SBF2,Q86WG5,MTMRD_HUMAN,SBF2
81846,SBF2,Q86WG5,MTMRD_HUMAN,CMT4B2
81846,SBF2,Q86WG5,MTMRD_HUMAN,KIAA1766
81846,SBF2,Q86WG5,MTMRD_HUMAN,MTMR13
340061,STING1,Q86WV6,STING_HUMAN,STING1
340061,STING1,Q86WV6,STING_HUMAN,ERIS
340061,STING1,Q86WV6,STING_HUMAN,MITA
340061,STING1,Q86WV6,STING_HUMAN,STING
340061,STING1,Q86WV6,STING_HUMAN,TMEM173
84866,TMEM25,Q86YD3,TMM25_HUMAN,TMEM25
84866,TMEM25,Q86YD3,TMM25_HUMAN,UNQ2531/PRO6030
92979,MARCHF9,Q86YJ5,MARH9_HUMAN,MARCHF9
92979,MARCHF9,Q86YJ5,MARH9_HUMAN,9-Mar
92979,MARCHF9,Q86YJ5,MARH9_HUMAN,RNF179
79803,HPS6,Q86YV9,HPS6_HUMAN,HPS6
10462,CLEC10A,Q8IUN9,CLC10_HUMAN,CLEC10A
10462,CLEC10A,Q8IUN9,CLC10_HUMAN,CLECSF13
